group,algo,op,seconds
hash,sm3,hash,0.00076802
hash,sm3,hash,0.00067911
hash,sm3,hash,0.00405228
hash,sm3,hash,0.00052414
hash,sm3,hash,0.00051457
hash,sm3,hash,0.00050905
hash,sm3,hash,0.00052856
hash,sm3,hash,0.00052822
hash,sm3,hash,0.00070030
hash,sm3,hash,0.00053115
hash,sm3,hash,0.00053888
hash,sm3,hash,0.00058048
hash,sm3,hash,0.00062967
hash,sm3,hash,0.00079599
hash,sm3,hash,0.00069529
hash,sm3,hash,0.00068590
hash,sm3,hash,0.00086832
hash,sm3,hash,0.00067829
hash,sm3,hash,0.00063776
hash,sm3,hash,0.00063729
hash,sm3,hash,0.00065139
hash,sm3,hash,0.00072095
hash,sm3,hash,0.00082227
hash,sm3,hash,0.00066613
hash,sm3,hash,0.00066198
hash,sm3,hash,0.00066376
hash,sm3,hash,0.00081865
hash,sm3,hash,0.00068427
hash,sm3,hash,0.00066383
hash,sm3,hash,0.00083514
hash,sm3,hash,0.00086647
hash,sm3,hash,0.00078440
hash,sm3,hash,0.00076201
hash,sm3,hash,0.00081149
hash,sm3,hash,0.00065562
hash,sm3,hash,0.00067129
hash,sm3,hash,0.00076451
hash,sm3,hash,0.00088564
hash,sm3,hash,0.00085610
hash,sm3,hash,0.00087950
hash,sm3,hash,0.00084052
hash,sm3,hash,0.00072937
hash,sm3,hash,0.00053517
hash,sm3,hash,0.00050759
hash,sm3,hash,0.00051300
hash,sm3,hash,0.00051344
hash,sm3,hash,0.00051430
hash,sm3,hash,0.00050486
hash,sm3,hash,0.00066786
hash,sm3,hash,0.00084103
hash,sm3,hash,0.00075861
hash,sm3,hash,0.00066624
hash,sm3,hash,0.00066052
hash,sm3,hash,0.00079594
hash,sm3,hash,0.00084960
hash,sm3,hash,0.00066950
hash,sm3,hash,0.00066226
hash,sm3,hash,0.00066167
hash,sm3,hash,0.00084223
hash,sm3,hash,0.00080968
hash,sm3,hash,0.00090886
hash,sm3,hash,0.00080359
hash,sm3,hash,0.00067593
hash,sm3,hash,0.00073939
hash,sm3,hash,0.00084198
hash,sm3,hash,0.00070446
hash,sm3,hash,0.00066951
hash,sm3,hash,0.00080052
hash,sm3,hash,0.00078573
hash,sm3,hash,0.00074888
hash,sm3,hash,0.00068321
hash,sm3,hash,0.00083401
hash,sm3,hash,0.00080576
hash,sm3,hash,0.00073316
hash,sm3,hash,0.00087721
hash,sm3,hash,0.00065767
hash,sm3,hash,0.00082604
hash,sm3,hash,0.00065785
hash,sm3,hash,0.00065243
hash,sm3,hash,0.00066976
hash,sm3,hash,0.00068273
hash,sm3,hash,0.00090254
hash,sm3,hash,0.00087626
hash,sm3,hash,0.00070717
hash,sm3,hash,0.00065749
hash,sm3,hash,0.00066245
hash,sm3,hash,0.00068419
hash,sm3,hash,0.00066581
hash,sm3,hash,0.00073313
hash,sm3,hash,0.00085361
hash,sm3,hash,0.00087563
hash,sm3,hash,0.00071482
hash,sm3,hash,0.00064927
hash,sm3,hash,0.00067868
hash,sm3,hash,0.00081228
hash,sm3,hash,0.00068430
hash,sm3,hash,0.00066683
hash,sm3,hash,0.00087798
hash,sm3,hash,0.00067083
hash,sm3,hash,0.00066912
hash,sm3,hash,0.00066420
hash,sm3,hash,0.00074503
hash,sm3,hash,0.00081187
hash,sm3,hash,0.00069628
hash,sm3,hash,0.00065564
hash,sm3,hash,0.00067492
hash,sm3,hash,0.00064599
hash,sm3,hash,0.00054651
hash,sm3,hash,0.00052270
hash,sm3,hash,0.00052585
hash,sm3,hash,0.00066593
hash,sm3,hash,0.00083633
hash,sm3,hash,0.00085779
hash,sm3,hash,0.00088899
hash,sm3,hash,0.00090472
hash,sm3,hash,0.00091435
hash,sm3,hash,0.00087296
hash,sm3,hash,0.00078978
hash,sm3,hash,0.00054586
hash,sm3,hash,0.00052244
hash,sm3,hash,0.00053066
hash,sm3,hash,0.00050816
hash,sm3,hash,0.00050371
hash,sm3,hash,0.00050197
hash,sm3,hash,0.00052191
hash,sm3,hash,0.00099116
hash,sm3,hash,0.00085086
hash,sm3,hash,0.00076561
hash,sm3,hash,0.00065375
hash,sm3,hash,0.00052279
hash,sm3,hash,0.00049361
hash,sm3,hash,0.00048541
hash,sm3,hash,0.00047936
hash,sm3,hash,0.00048048
hash,sm3,hash,0.00048067
hash,sm3,hash,0.00049146
hash,sm3,hash,0.00047962
hash,sm3,hash,0.00047505
hash,sm3,hash,0.00047739
hash,sm3,hash,0.00047413
hash,sm3,hash,0.00047963
hash,sm3,hash,0.00047770
hash,sm3,hash,0.00048146
hash,sm3,hash,0.00047319
hash,sm3,hash,0.00047720
hash,sm3,hash,0.00045868
hash,sm3,hash,0.00046250
hash,sm3,hash,0.00045921
hash,sm3,hash,0.00045974
hash,sm3,hash,0.00046155
hash,sm3,hash,0.00046526
hash,sm3,hash,0.00046068
hash,sm3,hash,0.00045483
hash,sm3,hash,0.00045854
hash,sm3,hash,0.00046040
hash,sm3,hash,0.00046140
hash,sm3,hash,0.00045173
hash,sm3,hash,0.00045563
hash,sm3,hash,0.00047340
hash,sm3,hash,0.00046208
hash,sm3,hash,0.00045898
hash,sm3,hash,0.00045497
hash,sm3,hash,0.00046110
hash,sm3,hash,0.00044964
hash,sm3,hash,0.00045491
hash,sm3,hash,0.00045566
hash,sm3,hash,0.00046048
hash,sm3,hash,0.00045663
hash,sm3,hash,0.00046621
hash,sm3,hash,0.00045692
hash,sm3,hash,0.00046312
hash,sm3,hash,0.00045349
hash,sm3,hash,0.00045861
hash,sm3,hash,0.00045633
hash,sm3,hash,0.00045521
hash,sm3,hash,0.00046629
hash,sm3,hash,0.00046054
hash,sm3,hash,0.00045743
hash,sm3,hash,0.00045355
hash,sm3,hash,0.00046051
hash,sm3,hash,0.00046247
hash,sm3,hash,0.00046962
hash,sm3,hash,0.00046975
hash,sm3,hash,0.00046931
hash,sm3,hash,0.00045621
hash,sm3,hash,0.00046159
hash,sm3,hash,0.00046242
hash,sm3,hash,0.00047029
hash,sm3,hash,0.00046679
hash,sm3,hash,0.00046423
hash,sm3,hash,0.00047109
hash,sm3,hash,0.00047123
hash,sm3,hash,0.00046899
hash,sm3,hash,0.00046395
hash,sm3,hash,0.00047339
hash,sm3,hash,0.00047063
hash,sm3,hash,0.00053857
hash,sm3,hash,0.00046592
hash,sm3,hash,0.00047868
hash,sm3,hash,0.00049541
hash,sha256,hash,0.00003053
hash,sha256,hash,0.00000257
hash,sha256,hash,0.00000065
hash,sha256,hash,0.00000050
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000053
hash,sha256,hash,0.00000055
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000052
hash,sha256,hash,0.00000053
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000051
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000054
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000051
hash,sha256,hash,0.00000052
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000051
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000051
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000053
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000065
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000052
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000070
hash,sha256,hash,0.00000054
hash,sha256,hash,0.00000052
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000050
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000051
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000053
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000051
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000050
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000050
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000050
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000052
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000052
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000050
hash,sha256,hash,0.00000050
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000051
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000050
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000047
cipher,sm4_cbc,encrypt,0.00077391
cipher,sm4_cbc,encrypt,0.00086493
cipher,sm4_cbc,encrypt,0.00070646
cipher,sm4_cbc,encrypt,0.00075256
cipher,sm4_cbc,encrypt,0.00068679
cipher,sm4_cbc,encrypt,0.00070525
cipher,sm4_cbc,encrypt,0.00070325
cipher,sm4_cbc,encrypt,0.00069324
cipher,sm4_cbc,encrypt,0.00068402
cipher,sm4_cbc,encrypt,0.00071003
cipher,sm4_cbc,encrypt,0.00083672
cipher,sm4_cbc,encrypt,0.00077216
cipher,sm4_cbc,encrypt,0.00075576
cipher,sm4_cbc,encrypt,0.00070226
cipher,sm4_cbc,encrypt,0.00114459
cipher,sm4_cbc,encrypt,0.00075646
cipher,sm4_cbc,encrypt,0.00073922
cipher,sm4_cbc,encrypt,0.00069002
cipher,sm4_cbc,encrypt,0.00070015
cipher,sm4_cbc,encrypt,0.00068921
cipher,sm4_cbc,encrypt,0.00067936
cipher,sm4_cbc,encrypt,0.00070124
cipher,sm4_cbc,encrypt,0.00068871
cipher,sm4_cbc,encrypt,0.00070098
cipher,sm4_cbc,encrypt,0.00068679
cipher,sm4_cbc,encrypt,0.00070244
cipher,sm4_cbc,encrypt,0.00068904
cipher,sm4_cbc,encrypt,0.00068586
cipher,sm4_cbc,encrypt,0.00068200
cipher,sm4_cbc,encrypt,0.00068330
cipher,sm4_cbc,encrypt,0.00067364
cipher,sm4_cbc,encrypt,0.00068606
cipher,sm4_cbc,encrypt,0.00070527
cipher,sm4_cbc,encrypt,0.00072344
cipher,sm4_cbc,encrypt,0.00072172
cipher,sm4_cbc,encrypt,0.00073430
cipher,sm4_cbc,encrypt,0.00072446
cipher,sm4_cbc,encrypt,0.00069830
cipher,sm4_cbc,encrypt,0.00071521
cipher,sm4_cbc,encrypt,0.00072926
cipher,sm4_cbc,encrypt,0.00072032
cipher,sm4_cbc,encrypt,0.00070302
cipher,sm4_cbc,encrypt,0.00071838
cipher,sm4_cbc,encrypt,0.00070400
cipher,sm4_cbc,encrypt,0.00071778
cipher,sm4_cbc,encrypt,0.00072431
cipher,sm4_cbc,encrypt,0.00072088
cipher,sm4_cbc,encrypt,0.00072666
cipher,sm4_cbc,encrypt,0.00071656
cipher,sm4_cbc,encrypt,0.00071668
cipher,sm4_cbc,encrypt,0.00073233
cipher,sm4_cbc,encrypt,0.00073496
cipher,sm4_cbc,encrypt,0.00070977
cipher,sm4_cbc,encrypt,0.00072604
cipher,sm4_cbc,encrypt,0.00074920
cipher,sm4_cbc,encrypt,0.00072346
cipher,sm4_cbc,encrypt,0.00070016
cipher,sm4_cbc,encrypt,0.00068569
cipher,sm4_cbc,encrypt,0.00067198
cipher,sm4_cbc,encrypt,0.00068174
cipher,sm4_cbc,encrypt,0.00068183
cipher,sm4_cbc,encrypt,0.00067780
cipher,sm4_cbc,encrypt,0.00070311
cipher,sm4_cbc,encrypt,0.00069399
cipher,sm4_cbc,encrypt,0.00068641
cipher,sm4_cbc,encrypt,0.00067759
cipher,sm4_cbc,encrypt,0.00067661
cipher,sm4_cbc,encrypt,0.00068653
cipher,sm4_cbc,encrypt,0.00069949
cipher,sm4_cbc,encrypt,0.00069675
cipher,sm4_cbc,encrypt,0.00068698
cipher,sm4_cbc,encrypt,0.00068086
cipher,sm4_cbc,encrypt,0.00068663
cipher,sm4_cbc,encrypt,0.00067895
cipher,sm4_cbc,encrypt,0.00068835
cipher,sm4_cbc,encrypt,0.00070798
cipher,sm4_cbc,encrypt,0.00070847
cipher,sm4_cbc,encrypt,0.00068107
cipher,sm4_cbc,encrypt,0.00066646
cipher,sm4_cbc,encrypt,0.00068131
cipher,sm4_cbc,encrypt,0.00069947
cipher,sm4_cbc,encrypt,0.00068151
cipher,sm4_cbc,encrypt,0.00069285
cipher,sm4_cbc,encrypt,0.00069761
cipher,sm4_cbc,encrypt,0.00069564
cipher,sm4_cbc,encrypt,0.00070140
cipher,sm4_cbc,encrypt,0.00067981
cipher,sm4_cbc,encrypt,0.00068919
cipher,sm4_cbc,encrypt,0.00071148
cipher,sm4_cbc,encrypt,0.00069111
cipher,sm4_cbc,encrypt,0.00069030
cipher,sm4_cbc,encrypt,0.00068988
cipher,sm4_cbc,encrypt,0.00068388
cipher,sm4_cbc,encrypt,0.00067199
cipher,sm4_cbc,encrypt,0.00068909
cipher,sm4_cbc,encrypt,0.00068776
cipher,sm4_cbc,encrypt,0.00066012
cipher,sm4_cbc,encrypt,0.00066712
cipher,sm4_cbc,encrypt,0.00067829
cipher,sm4_cbc,encrypt,0.00065920
cipher,sm4_cbc,encrypt,0.00067664
cipher,sm4_cbc,encrypt,0.00067639
cipher,sm4_cbc,encrypt,0.00068927
cipher,sm4_cbc,encrypt,0.00068618
cipher,sm4_cbc,encrypt,0.00068954
cipher,sm4_cbc,encrypt,0.00068868
cipher,sm4_cbc,encrypt,0.00066011
cipher,sm4_cbc,encrypt,0.00067571
cipher,sm4_cbc,encrypt,0.00067746
cipher,sm4_cbc,encrypt,0.00068084
cipher,sm4_cbc,encrypt,0.00066852
cipher,sm4_cbc,encrypt,0.00066528
cipher,sm4_cbc,encrypt,0.00066940
cipher,sm4_cbc,encrypt,0.00066345
cipher,sm4_cbc,encrypt,0.00066554
cipher,sm4_cbc,encrypt,0.00067682
cipher,sm4_cbc,encrypt,0.00070694
cipher,sm4_cbc,encrypt,0.00071811
cipher,sm4_cbc,encrypt,0.00071146
cipher,sm4_cbc,encrypt,0.00066949
cipher,sm4_cbc,encrypt,0.00066637
cipher,sm4_cbc,encrypt,0.00066767
cipher,sm4_cbc,encrypt,0.00065486
cipher,sm4_cbc,encrypt,0.00066191
cipher,sm4_cbc,encrypt,0.00066931
cipher,sm4_cbc,encrypt,0.00070159
cipher,sm4_cbc,encrypt,0.00068634
cipher,sm4_cbc,encrypt,0.00067673
cipher,sm4_cbc,encrypt,0.00066815
cipher,sm4_cbc,encrypt,0.00066996
cipher,sm4_cbc,encrypt,0.00066979
cipher,sm4_cbc,encrypt,0.00066893
cipher,sm4_cbc,encrypt,0.00066982
cipher,sm4_cbc,encrypt,0.00066604
cipher,sm4_cbc,encrypt,0.00069739
cipher,sm4_cbc,encrypt,0.00068364
cipher,sm4_cbc,encrypt,0.00069473
cipher,sm4_cbc,encrypt,0.00069097
cipher,sm4_cbc,encrypt,0.00070641
cipher,sm4_cbc,encrypt,0.00070016
cipher,sm4_cbc,encrypt,0.00069003
cipher,sm4_cbc,encrypt,0.00071028
cipher,sm4_cbc,encrypt,0.00068837
cipher,sm4_cbc,encrypt,0.00066274
cipher,sm4_cbc,encrypt,0.00066691
cipher,sm4_cbc,encrypt,0.00066464
cipher,sm4_cbc,encrypt,0.00068676
cipher,sm4_cbc,encrypt,0.00067555
cipher,sm4_cbc,encrypt,0.00065905
cipher,sm4_cbc,encrypt,0.00066277
cipher,sm4_cbc,encrypt,0.00066088
cipher,sm4_cbc,encrypt,0.00069199
cipher,sm4_cbc,encrypt,0.00069139
cipher,sm4_cbc,encrypt,0.00068405
cipher,sm4_cbc,encrypt,0.00068769
cipher,sm4_cbc,encrypt,0.00068881
cipher,sm4_cbc,encrypt,0.00070936
cipher,sm4_cbc,encrypt,0.00067768
cipher,sm4_cbc,encrypt,0.00067490
cipher,sm4_cbc,encrypt,0.00067878
cipher,sm4_cbc,encrypt,0.00066966
cipher,sm4_cbc,encrypt,0.00066637
cipher,sm4_cbc,encrypt,0.00068339
cipher,sm4_cbc,encrypt,0.00066525
cipher,sm4_cbc,encrypt,0.00067892
cipher,sm4_cbc,encrypt,0.00067649
cipher,sm4_cbc,encrypt,0.00069669
cipher,sm4_cbc,encrypt,0.00069248
cipher,sm4_cbc,encrypt,0.00069007
cipher,sm4_cbc,encrypt,0.00067215
cipher,sm4_cbc,encrypt,0.00067507
cipher,sm4_cbc,encrypt,0.00068721
cipher,sm4_cbc,encrypt,0.00069164
cipher,sm4_cbc,encrypt,0.00069696
cipher,sm4_cbc,encrypt,0.00068126
cipher,sm4_cbc,encrypt,0.00070919
cipher,sm4_cbc,encrypt,0.00069745
cipher,sm4_cbc,encrypt,0.00067871
cipher,sm4_cbc,encrypt,0.00066754
cipher,sm4_cbc,encrypt,0.00067422
cipher,sm4_cbc,encrypt,0.00067795
cipher,sm4_cbc,encrypt,0.00066091
cipher,sm4_cbc,encrypt,0.00067680
cipher,sm4_cbc,encrypt,0.00067069
cipher,sm4_cbc,encrypt,0.00066989
cipher,sm4_cbc,encrypt,0.00067601
cipher,sm4_cbc,encrypt,0.00067938
cipher,sm4_cbc,encrypt,0.00066514
cipher,sm4_cbc,encrypt,0.00067729
cipher,sm4_cbc,encrypt,0.00067619
cipher,sm4_cbc,encrypt,0.00067202
cipher,sm4_cbc,encrypt,0.00068815
cipher,sm4_cbc,encrypt,0.00070282
cipher,sm4_cbc,encrypt,0.00069665
cipher,sm4_cbc,encrypt,0.00068685
cipher,sm4_cbc,encrypt,0.00069790
cipher,sm4_cbc,encrypt,0.00069435
cipher,sm4_cbc,encrypt,0.00069216
cipher,sm4_cbc,encrypt,0.00067403
cipher,sm4_cbc,encrypt,0.00066547
cipher,sm4_cbc,decrypt,0.00054143
cipher,sm4_cbc,decrypt,0.00050672
cipher,sm4_cbc,decrypt,0.00051110
cipher,sm4_cbc,decrypt,0.00049532
cipher,sm4_cbc,decrypt,0.00050329
cipher,sm4_cbc,decrypt,0.00048908
cipher,sm4_cbc,decrypt,0.00049121
cipher,sm4_cbc,decrypt,0.00048712
cipher,sm4_cbc,decrypt,0.00050027
cipher,sm4_cbc,decrypt,0.00050666
cipher,sm4_cbc,decrypt,0.00051382
cipher,sm4_cbc,decrypt,0.00049785
cipher,sm4_cbc,decrypt,0.00049597
cipher,sm4_cbc,decrypt,0.00049842
cipher,sm4_cbc,decrypt,0.00049278
cipher,sm4_cbc,decrypt,0.00049506
cipher,sm4_cbc,decrypt,0.00049952
cipher,sm4_cbc,decrypt,0.00050068
cipher,sm4_cbc,decrypt,0.00049393
cipher,sm4_cbc,decrypt,0.00049413
cipher,sm4_cbc,decrypt,0.00050317
cipher,sm4_cbc,decrypt,0.00050254
cipher,sm4_cbc,decrypt,0.00049532
cipher,sm4_cbc,decrypt,0.00049622
cipher,sm4_cbc,decrypt,0.00050206
cipher,sm4_cbc,decrypt,0.00049855
cipher,sm4_cbc,decrypt,0.00050092
cipher,sm4_cbc,decrypt,0.00050439
cipher,sm4_cbc,decrypt,0.00051282
cipher,sm4_cbc,decrypt,0.00049802
cipher,sm4_cbc,decrypt,0.00050433
cipher,sm4_cbc,decrypt,0.00049940
cipher,sm4_cbc,decrypt,0.00050705
cipher,sm4_cbc,decrypt,0.00049420
cipher,sm4_cbc,decrypt,0.00050260
cipher,sm4_cbc,decrypt,0.00050809
cipher,sm4_cbc,decrypt,0.00050623
cipher,sm4_cbc,decrypt,0.00050574
cipher,sm4_cbc,decrypt,0.00050346
cipher,sm4_cbc,decrypt,0.00052047
cipher,sm4_cbc,decrypt,0.00049418
cipher,sm4_cbc,decrypt,0.00049007
cipher,sm4_cbc,decrypt,0.00050778
cipher,sm4_cbc,decrypt,0.00050561
cipher,sm4_cbc,decrypt,0.00049777
cipher,sm4_cbc,decrypt,0.00050295
cipher,sm4_cbc,decrypt,0.00049683
cipher,sm4_cbc,decrypt,0.00050532
cipher,sm4_cbc,decrypt,0.00049767
cipher,sm4_cbc,decrypt,0.00050646
cipher,sm4_cbc,decrypt,0.00050425
cipher,sm4_cbc,decrypt,0.00050176
cipher,sm4_cbc,decrypt,0.00050702
cipher,sm4_cbc,decrypt,0.00051216
cipher,sm4_cbc,decrypt,0.00052111
cipher,sm4_cbc,decrypt,0.00051895
cipher,sm4_cbc,decrypt,0.00050588
cipher,sm4_cbc,decrypt,0.00050315
cipher,sm4_cbc,decrypt,0.00051296
cipher,sm4_cbc,decrypt,0.00049683
cipher,sm4_cbc,decrypt,0.00049673
cipher,sm4_cbc,decrypt,0.00049283
cipher,sm4_cbc,decrypt,0.00049187
cipher,sm4_cbc,decrypt,0.00049889
cipher,sm4_cbc,decrypt,0.00048949
cipher,sm4_cbc,decrypt,0.00050172
cipher,sm4_cbc,decrypt,0.00050891
cipher,sm4_cbc,decrypt,0.00050669
cipher,sm4_cbc,decrypt,0.00049212
cipher,sm4_cbc,decrypt,0.00048875
cipher,sm4_cbc,decrypt,0.00049655
cipher,sm4_cbc,decrypt,0.00049610
cipher,sm4_cbc,decrypt,0.00049345
cipher,sm4_cbc,decrypt,0.00049676
cipher,sm4_cbc,decrypt,0.00050016
cipher,sm4_cbc,decrypt,0.00049891
cipher,sm4_cbc,decrypt,0.00051038
cipher,sm4_cbc,decrypt,0.00049385
cipher,sm4_cbc,decrypt,0.00050830
cipher,sm4_cbc,decrypt,0.00050351
cipher,sm4_cbc,decrypt,0.00049876
cipher,sm4_cbc,decrypt,0.00050604
cipher,sm4_cbc,decrypt,0.00049734
cipher,sm4_cbc,decrypt,0.00051865
cipher,sm4_cbc,decrypt,0.00051183
cipher,sm4_cbc,decrypt,0.00049492
cipher,sm4_cbc,decrypt,0.00049982
cipher,sm4_cbc,decrypt,0.00049711
cipher,sm4_cbc,decrypt,0.00049705
cipher,sm4_cbc,decrypt,0.00049806
cipher,sm4_cbc,decrypt,0.00049997
cipher,sm4_cbc,decrypt,0.00050539
cipher,sm4_cbc,decrypt,0.00052149
cipher,sm4_cbc,decrypt,0.00048673
cipher,sm4_cbc,decrypt,0.00050231
cipher,sm4_cbc,decrypt,0.00049454
cipher,sm4_cbc,decrypt,0.00049802
cipher,sm4_cbc,decrypt,0.00049646
cipher,sm4_cbc,decrypt,0.00050316
cipher,sm4_cbc,decrypt,0.00049885
cipher,sm4_cbc,decrypt,0.00050100
cipher,sm4_cbc,decrypt,0.00049437
cipher,sm4_cbc,decrypt,0.00049815
cipher,sm4_cbc,decrypt,0.00049469
cipher,sm4_cbc,decrypt,0.00049111
cipher,sm4_cbc,decrypt,0.00049189
cipher,sm4_cbc,decrypt,0.00049957
cipher,sm4_cbc,decrypt,0.00049603
cipher,sm4_cbc,decrypt,0.00050481
cipher,sm4_cbc,decrypt,0.00049295
cipher,sm4_cbc,decrypt,0.00050505
cipher,sm4_cbc,decrypt,0.00050754
cipher,sm4_cbc,decrypt,0.00049968
cipher,sm4_cbc,decrypt,0.00049410
cipher,sm4_cbc,decrypt,0.00049995
cipher,sm4_cbc,decrypt,0.00050347
cipher,sm4_cbc,decrypt,0.00050198
cipher,sm4_cbc,decrypt,0.00048553
cipher,sm4_cbc,decrypt,0.00049963
cipher,sm4_cbc,decrypt,0.00051414
cipher,sm4_cbc,decrypt,0.00050850
cipher,sm4_cbc,decrypt,0.00050432
cipher,sm4_cbc,decrypt,0.00050530
cipher,sm4_cbc,decrypt,0.00050568
cipher,sm4_cbc,decrypt,0.00050412
cipher,sm4_cbc,decrypt,0.00050408
cipher,sm4_cbc,decrypt,0.00049108
cipher,sm4_cbc,decrypt,0.00048924
cipher,sm4_cbc,decrypt,0.00047696
